"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","happy","rlgblg","rlgdnm","rlgblge","rlgdnme","rlgdgr","rlgatnd","pray","gndr","prob","stratum","psu"
"ESS11e04_1",11,"4.1","12.01.2026",59011,"LV",0.6016725,0.44238874,0.12640025,0.05591804,8,2,66,2,66,1,7,7,2,0.0034499222,1016,17267
"ESS11e04_1",11,"4.1","12.01.2026",59032,"LV",2.2365694,2.2584987,0.12640025,0.28547478,6,2,66,2,66,2,5,6,2,0.0009280836,1029,17216
"ESS11e04_1",11,"4.1","12.01.2026",59070,"LV",0.47486806,0.47952408,0.12640025,0.06061196,0,1,3,6,66,9,7,4,2,0.0043711583,1028,17358
"ESS11e04_1",11,"4.1","12.01.2026",59077,"LV",1.1167915,0.8502068,0.12640025,0.10746634,6,1,8,6,66,3,5,5,2,0.001858649,1026,17351
"ESS11e04_1",11,"4.1","12.01.2026",59128,"LV",1.4633293,1.0759351,0.12640025,0.13599846,6,1,3,6,66,5,6,1,2,0.0014184936,1020,17250
"ESS11e04_1",11,"4.1","12.01.2026",59134,"LV",1.0322275,1.2557228,0.12640025,0.15872365,10,2,66,2,66,0,7,7,1,0.0020109164,1019,17248
"ESS11e04_1",11,"4.1","12.01.2026",59147,"LV",1.1182847,1.4704831,0.12640025,0.18586941,5,2,66,2,66,2,5,5,2,0.0018561672,1029,17183
"ESS11e04_1",11,"4.1","12.01.2026",59148,"LV",0.55914235,0.37321922,0.12640025,0.047174998,6,2,66,2,66,0,7,7,2,0.0037123344,1029,17215
"ESS11e04_1",11,"4.1","12.01.2026",59190,"LV",0.4196191,0.28008947,0.12640025,0.035403375,5,1,2,6,66,6,6,6,2,0.0049466845,1017,17432
"ESS11e04_1",11,"4.1","12.01.2026",59214,"LV",0.55914235,0.42567176,0.12640025,0.053805012,4,2,66,2,66,1,6,6,2,0.0037123344,1029,17182
"ESS11e04_1",11,"4.1","12.01.2026",59223,"LV",0.4196191,0.28008947,0.12640025,0.035403375,9,2,66,2,66,7,5,2,2,0.0049466845,1017,17431
"ESS11e04_1",11,"4.1","12.01.2026",59229,"LV",0.4196191,0.44867787,0.12640025,0.05671299,7,2,66,2,66,0,7,7,2,0.0049466845,1017,17423
"ESS11e04_1",11,"4.1","12.01.2026",59231,"LV",1.203345,1.3020867,0.12640025,0.16458407,5,2,66,2,66,0,7,7,1,0.0017249611,1016,17267
"ESS11e04_1",11,"4.1","12.01.2026",59250,"LV",2.21026,3.4002557,0.12640025,0.42979312,4,2,66,2,66,0,7,7,1,0.00093913084,1031,17393
"ESS11e04_1",11,"4.1","12.01.2026",59270,"LV",0.8392382,0.76582295,0.12640025,0.0968002,9,2,66,2,66,2,6,6,2,0.0024733422,1017,17413
"ESS11e04_1",11,"4.1","12.01.2026",59274,"LV",0.9755529,0.98511803,0.12640025,0.124519154,9,1,2,6,66,8,6,3,2,0.0021277403,1020,17250
"ESS11e04_1",11,"4.1","12.01.2026",59331,"LV",0.9497361,1.3700778,0.12640025,0.17317817,10,1,1,6,66,5,4,4,1,0.0021855792,1028,17360
"ESS11e04_1",11,"4.1","12.01.2026",59425,"LV",1.0322275,0.68899643,0.12640025,0.087089315,9,2,66,2,66,4,7,7,2,0.0020109164,1019,17245
"ESS11e04_1",11,"4.1","12.01.2026",59447,"LV",0.51611376,0.74453944,0.12640025,0.09410997,6,2,66,2,66,0,7,7,1,0.0040218327,1019,17247
"ESS11e04_1",11,"4.1","12.01.2026",59507,"LV",1.8082516,2.6085625,0.12640025,0.3297229,9,1,4,6,66,10,4,6,1,0.0011479174,1018,17241
"ESS11e04_1",11,"4.1","12.01.2026",59519,"LV",0.53824776,0.39575478,0.12640025,0.0500235,5,1,1,6,66,5,5,1,2,0.003856446,1027,17352
"ESS11e04_1",11,"4.1","12.01.2026",59524,"LV",1.0252477,1.1093752,0.12640025,0.14022529,10,2,66,2,66,0,7,7,1,0.0020246068,1025,17292
"ESS11e04_1",11,"4.1","12.01.2026",59537,"LV",1.0252477,0.7538288,0.12640025,0.09528414,5,2,66,2,66,0,7,7,2,0.0020246068,1025,17298
"ESS11e04_1",11,"4.1","12.01.2026",59555,"LV",1.0130519,0.7448617,0.12640025,0.0941507,8,1,3,6,66,7,4,1,2,0.0020489804,1030,17381
"ESS11e04_1",11,"4.1","12.01.2026",59608,"LV",1.0221455,1.0282279,0.12640025,0.12996826,8,1,4,6,66,6,4,3,1,0.0020307514,1022,17316
"ESS11e04_1",11,"4.1","12.01.2026",59617,"LV",1.677427,1.2333537,0.12640025,0.1558962,9,2,66,2,66,0,7,7,2,0.0012374448,1029,17204
"ESS11e04_1",11,"4.1","12.01.2026",59634,"LV",1.1182847,1.1784341,0.12640025,0.14895436,8,7,66,7,66,3,4,4,1,0.0018561672,1029,17157
"ESS11e04_1",11,"4.1","12.01.2026",59653,"LV",0.55914235,0.37321922,0.12640025,0.047174998,7,2,66,2,66,0,7,6,2,0.0037123344,1029,17160
"ESS11e04_1",11,"4.1","12.01.2026",59656,"LV",1.0130519,1.0675411,0.12640025,0.13493745,7,2,66,2,66,2,6,7,1,0.0020489804,1030,17374
"ESS11e04_1",11,"4.1","12.01.2026",59722,"LV",0.6016725,0.44238874,0.12640025,0.05591804,9,1,3,6,66,2,7,7,2,0.0034499222,1016,17271
"ESS11e04_1",11,"4.1","12.01.2026",59726,"LV",0.44517288,0.68485236,0.12640025,0.0865655,5,2,66,2,66,0,7,7,1,0.0046627354,1023,17324
"ESS11e04_1",11,"4.1","12.01.2026",59745,"LV",0.5501934,0.40453804,0.12640025,0.051133703,9,2,66,2,66,5,7,7,2,0.0037727156,1031,17402
"ESS11e04_1",11,"4.1","12.01.2026",59753,"LV",1.0909008,0.80210143,0.12640025,0.10138582,7,1,2,6,66,7,5,5,2,0.0019027608,1031,17392
"ESS11e04_1",11,"4.1","12.01.2026",59803,"LV",1.0764955,0.79150957,0.12640025,0.100047,8,1,1,6,66,2,5,1,2,0.001928223,1027,17352
"ESS11e04_1",11,"4.1","12.01.2026",59838,"LV",1.1182847,1.1249391,0.12640025,0.14219257,8,2,66,2,66,0,7,7,1,0.0018561672,1029,17171
"ESS11e04_1",11,"4.1","12.01.2026",59866,"LV",1.1182847,1.020459,0.12640025,0.12898627,7,1,4,6,66,6,5,1,2,0.0018561672,1029,17205
"ESS11e04_1",11,"4.1","12.01.2026",59878,"LV",1.10513,0.81256354,0.12640025,0.10270823,8,2,66,2,66,0,7,6,2,0.0018782617,1031,17390
"ESS11e04_1",11,"4.1","12.01.2026",59959,"LV",1.1182847,1.4704831,0.12640025,0.18586941,8,1,3,6,66,5,5,1,2,0.0018561672,1029,17198
"ESS11e04_1",11,"4.1","12.01.2026",59965,"LV",1.0130519,0.6761971,0.12640025,0.08547147,9,2,66,2,66,3,5,4,2,0.0020489804,1030,17374
"ESS11e04_1",11,"4.1","12.01.2026",59969,"LV",1.0322275,1.3573228,0.12640025,0.17156594,10,2,66,2,66,0,7,7,2,0.0020109164,1019,17245
"ESS11e04_1",11,"4.1","12.01.2026",60008,"LV",0.55839574,0.67929804,0.12640025,0.085863434,5,2,66,2,66,0,7,7,1,0.003717298,1026,17342
"ESS11e04_1",11,"4.1","12.01.2026",60017,"LV",0.50652593,0.33809856,0.12640025,0.042735737,8,1,2,6,66,4,6,2,2,0.004097961,1030,17384
"ESS11e04_1",11,"4.1","12.01.2026",60020,"LV",0.55914235,0.6050233,0.12640025,0.07647509,1,2,66,2,66,1,7,7,1,0.0037123344,1029,17198
"ESS11e04_1",11,"4.1","12.01.2026",60062,"LV",0.4196191,0.30853128,0.12640025,0.03899843,3,1,1,6,66,10,7,1,2,0.0049466845,1017,17427
"ESS11e04_1",11,"4.1","12.01.2026",60068,"LV",0.8392382,0.76582295,0.12640025,0.0968002,9,2,66,2,66,5,5,3,2,0.0024733422,1017,17416
"ESS11e04_1",11,"4.1","12.01.2026",60070,"LV",2.5805688,1.7224914,0.12640025,0.21772332,6,2,66,2,66,0,7,7,2,0.0008043666,1019,17244
"ESS11e04_1",11,"4.1","12.01.2026",60076,"LV",1.1182847,1.2100466,0.12640025,0.15295018,5,2,66,1,1,0,7,7,1,0.0018561672,1029,17197
"ESS11e04_1",11,"4.1","12.01.2026",60108,"LV",0.50652593,0.37243086,0.12640025,0.04707535,9,1,3,6,66,3,5,3,2,0.004097961,1030,17379
"ESS11e04_1",11,"4.1","12.01.2026",60121,"LV",0.55914235,0.42567176,0.12640025,0.053805012,7,1,3,6,66,5,4,1,2,0.0037123344,1029,17196
"ESS11e04_1",11,"4.1","12.01.2026",60135,"LV",0.9755529,0.7426827,0.12640025,0.093875274,8,1,1,6,66,5,5,1,2,0.0021277403,1020,17263
"ESS11e04_1",11,"4.1","12.01.2026",60144,"LV",1.2055011,1.2173209,0.12640025,0.15386966,8,2,66,2,66,0,7,7,2,0.0017218761,1018,17241
"ESS11e04_1",11,"4.1","12.01.2026",60175,"LV",0.55914235,0.41111785,0.12640025,0.051965397,8,2,66,2,66,1,5,4,2,0.0037123344,1029,17180
"ESS11e04_1",11,"4.1","12.01.2026",60200,"LV",1.0221455,1.5724648,0.12640025,0.19875993,7,2,66,2,66,0,7,6,1,0.0020307514,1022,17314
"ESS11e04_1",11,"4.1","12.01.2026",60208,"LV",1.0252477,0.78051513,0.12640025,0.0986573,5,2,66,2,66,0,7,7,2,0.0020246068,1025,17295
"ESS11e04_1",11,"4.1","12.01.2026",60227,"LV",0.9755529,0.71729004,0.12640025,0.09066563,8,1,2,6,66,6,5,3,2,0.0021277403,1020,17265
"ESS11e04_1",11,"4.1","12.01.2026",60254,"LV",0.55914235,0.6050233,0.12640025,0.07647509,4,2,66,2,66,0,7,7,1,0.0037123344,1029,17233
"ESS11e04_1",11,"4.1","12.01.2026",60256,"LV",1.6751873,1.2317071,0.12640025,0.15568808,5,1,3,6,66,7,5,7,2,0.0012390993,1026,17345
"ESS11e04_1",11,"4.1","12.01.2026",60264,"LV",0.55839574,0.6042156,0.12640025,0.076372996,7,1,1,6,66,5,5,7,1,0.003717298,1026,17338
"ESS11e04_1",11,"4.1","12.01.2026",60268,"LV",0.9755529,0.7426827,0.12640025,0.093875274,2,1,3,6,66,5,7,5,2,0.0021277403,1020,17249
"ESS11e04_1",11,"4.1","12.01.2026",60303,"LV",0.51611376,0.3794804,0.12640025,0.047966413,8,1,2,6,66,8,3,3,2,0.0040218327,1019,17260
"ESS11e04_1",11,"4.1","12.01.2026",60328,"LV",0.51107275,0.7372673,0.12640025,0.09319077,9,2,66,2,66,7,6,7,1,0.004061503,1022,17318
"ESS11e04_1",11,"4.1","12.01.2026",60384,"LV",1.5195777,3.7294016,0.12640025,0.47139725,9,2,66,2,66,0,7,7,1,0.001365987,1030,17374
"ESS11e04_1",11,"4.1","12.01.2026",60385,"LV",0.4196191,0.6053374,0.12640025,0.07651479,5,2,66,2,66,0,7,7,1,0.0049466845,1017,17432
"ESS11e04_1",11,"4.1","12.01.2026",60391,"LV",1.1182847,0.8222357,0.12640025,0.10393079,5,2,66,2,66,2,6,6,2,0.0018561672,1029,17166
"ESS11e04_1",11,"4.1","12.01.2026",60403,"LV",1.4633293,1.3353194,0.12640025,0.1687847,10,2,66,1,2,8,6,1,2,0.0014184936,1020,17261
"ESS11e04_1",11,"4.1","12.01.2026",60560,"LV",0.8392382,0.61706257,0.12640025,0.07799686,8,2,66,2,66,2,7,7,2,0.0024733422,1017,17423
"ESS11e04_1",11,"4.1","12.01.2026",60570,"LV",0.55914235,0.8066121,0.12640025,0.10195596,4,2,66,1,2,10,4,1,1,0.0037123344,1029,17178
"ESS11e04_1",11,"4.1","12.01.2026",60589,"LV",1.1182847,1.2100466,0.12640025,0.15295018,5,2,66,2,66,0,7,7,1,0.0018561672,1029,17214
"ESS11e04_1",11,"4.1","12.01.2026",60623,"LV",0.552565,0.3688289,0.12640025,0.04662006,8,2,66,2,66,5,5,6,2,0.0037565234,1031,17390
"ESS11e04_1",11,"4.1","12.01.2026",60661,"LV",0.55914235,0.58921707,0.12640025,0.07447718,8,2,66,2,66,77,6,7,1,0.0037123344,1029,17196
"ESS11e04_1",11,"4.1","12.01.2026",60666,"LV",0.47486806,0.349154,0.12640025,0.04413315,10,1,1,6,66,5,5,1,2,0.0043711583,1028,17366
"ESS11e04_1",11,"4.1","12.01.2026",60688,"LV",0.6016725,0.4016074,0.12640025,0.05076327,7,1,2,6,66,5,4,2,2,0.0034499222,1016,17269
"ESS11e04_1",11,"4.1","12.01.2026",60691,"LV",1.4246042,2.177273,0.12640025,0.27520785,10,2,66,2,66,4,6,7,2,0.0014570528,1028,17361
"ESS11e04_1",11,"4.1","12.01.2026",60715,"LV",0.55914235,0.37321922,0.12640025,0.047174998,7,1,2,6,66,7,6,7,2,0.0037123344,1029,17181
"ESS11e04_1",11,"4.1","12.01.2026",60765,"LV",1.10513,1.0084548,0.12640025,0.12746893,7,2,66,2,66,88,7,6,2,0.0018782617,1031,17398
"ESS11e04_1",11,"4.1","12.01.2026",60778,"LV",0.9497361,0.95538753,0.12640025,0.120761216,9,1,1,6,66,5,5,6,1,0.0021855792,1028,17367
"ESS11e04_1",11,"4.1","12.01.2026",60809,"LV",1.1182847,1.2100466,0.12640025,0.15295018,8,1,3,6,66,5,5,3,1,0.0018561672,1029,17173
"ESS11e04_1",11,"4.1","12.01.2026",60845,"LV",1.1182847,0.74643844,0.12640025,0.094349995,8,2,66,2,66,4,5,6,2,0.0018561672,1029,17202
"ESS11e04_1",11,"4.1","12.01.2026",60868,"LV",1.1182847,0.8222357,0.12640025,0.10393079,3,1,3,6,66,77,5,5,2,0.0018561672,1029,17206
"ESS11e04_1",11,"4.1","12.01.2026",60873,"LV",0.55914235,0.41111785,0.12640025,0.051965397,3,1,2,6,66,4,5,5,2,0.0037123344,1029,17171
"ESS11e04_1",11,"4.1","12.01.2026",60883,"LV",0.55914235,0.41111785,0.12640025,0.051965397,4,1,3,6,66,6,4,1,2,0.0037123344,1029,17227
"ESS11e04_1",11,"4.1","12.01.2026",60896,"LV",0.50652593,0.33809856,0.12640025,0.042735737,7,1,2,6,66,8,5,1,2,0.004097961,1030,17379
"ESS11e04_1",11,"4.1","12.01.2026",60946,"LV",2.0504954,1.5076576,0.12640025,0.19056828,10,1,77,6,66,6,4,1,2,0.0010123034,1025,17301
"ESS11e04_1",11,"4.1","12.01.2026",60987,"LV",0.51107275,0.3411335,0.12640025,0.043119356,10,1,1,6,66,2,7,6,2,0.004061503,1022,17318
"ESS11e04_1",11,"4.1","12.01.2026",61015,"LV",1.3355187,0.9819603,0.12640025,0.12412002,8,2,66,2,66,0,5,7,2,0.0015542451,1023,17324
"ESS11e04_1",11,"4.1","12.01.2026",61052,"LV",0.4580862,0.3057657,0.12640025,0.038648855,8,2,66,2,66,0,5,5,2,0.004531294,1024,17289
"ESS11e04_1",11,"4.1","12.01.2026",61123,"LV",1.0221455,1.5621811,0.12640025,0.19746007,5,8,66,2,66,4,6,6,2,0.0020307514,1022,17315
"ESS11e04_1",11,"4.1","12.01.2026",61135,"LV",1.1182847,1.1249391,0.12640025,0.14219257,5,2,66,2,66,1,6,7,1,0.0018561672,1029,17209
"ESS11e04_1",11,"4.1","12.01.2026",61152,"LV",1.203345,0.8847775,0.12640025,0.11183608,88,1,2,6,66,5,5,1,2,0.0017249611,1016,17281
"ESS11e04_1",11,"4.1","12.01.2026",61165,"LV",0.9755529,1.0556029,0.12640025,0.13342845,8,2,66,1,2,3,5,5,1,0.0021277403,1020,17263
"ESS11e04_1",11,"4.1","12.01.2026",61182,"LV",0.49308315,0.36254683,0.12640025,0.045826007,5,2,66,2,66,10,5,1,2,0.0042096823,1021,17303
"ESS11e04_1",11,"4.1","12.01.2026",61234,"LV",0.51611376,0.3794804,0.12640025,0.047966413,5,2,66,2,66,0,7,6,2,0.0040218327,1019,17244
"ESS11e04_1",11,"4.1","12.01.2026",61245,"LV",0.8392382,0.76582295,0.12640025,0.0968002,8,2,66,2,66,2,6,6,2,0.0024733422,1017,17415
"ESS11e04_1",11,"4.1","12.01.2026",61272,"LV",1.5378716,2.022217,0.12640025,0.2556087,5,2,66,2,66,4,6,1,2,0.0013497378,1025,17291
"ESS11e04_1",11,"4.1","12.01.2026",61287,"LV",1.10513,0.81256354,0.12640025,0.10270823,7,1,1,6,66,10,4,1,2,0.0018782617,1031,17396
"ESS11e04_1",11,"4.1","12.01.2026",61291,"LV",1.0252477,0.7538288,0.12640025,0.09528414,6,1,2,6,66,6,4,2,2,0.0020246068,1025,17294
"ESS11e04_1",11,"4.1","12.01.2026",61334,"LV",2.064455,3.1759498,0.12640025,0.40144083,9,2,66,2,66,0,7,7,1,0.0010054582,1019,17248
"ESS11e04_1",11,"4.1","12.01.2026",61354,"LV",0.51611376,0.39291435,0.12640025,0.049664468,10,2,66,2,66,0,7,7,2,0.0040218327,1019,17260
"ESS11e04_1",11,"4.1","12.01.2026",61379,"LV",0.89034575,0.963404,0.12640025,0.121774495,10,2,66,2,66,5,5,7,1,0.0023313677,1023,17331
"ESS11e04_1",11,"4.1","12.01.2026",61495,"LV",1.1182847,0.74643844,0.12640025,0.094349995,8,1,2,6,66,3,5,2,2,0.0018561672,1029,17198
"ESS11e04_1",11,"4.1","12.01.2026",61497,"LV",0.8392382,0.9081028,0.12640025,0.11478441,3,2,66,2,66,0,7,7,1,0.0024733422,1017,17421
"ESS11e04_1",11,"4.1","12.01.2026",61547,"LV",2.5631192,3.3703613,0.12640025,0.42601448,7,2,66,2,66,0,6,6,2,0.00080984266,1025,17302
"ESS11e04_1",11,"4.1","12.01.2026",61551,"LV",0.48777646,0.52780145,0.12640025,0.06671423,5,1,3,6,66,5,6,4,1,0.0042554806,1020,17251
"ESS11e04_1",11,"4.1","12.01.2026",61556,"LV",1.0130519,1.0229847,0.12640025,0.12930551,8,1,3,6,66,5,6,4,2,0.0020489804,1030,17381
"ESS11e04_1",11,"4.1","12.01.2026",61575,"LV",1.9511058,1.4345801,0.12640025,0.18133126,9,2,66,2,66,5,7,7,2,0.0010638701,1020,17261
"ESS11e04_1",11,"4.1","12.01.2026",61585,"LV",0.50652593,0.33809856,0.12640025,0.042735737,3,1,1,6,66,1,6,6,2,0.004097961,1030,17380
"ESS11e04_1",11,"4.1","12.01.2026",61612,"LV",1.6784765,1.2341251,0.12640025,0.15599371,10,2,66,2,66,3,7,7,2,0.0012366711,1017,17429
"ESS11e04_1",11,"4.1","12.01.2026",61627,"LV",0.4580862,0.41801354,0.12640025,0.05283701,10,1,2,6,66,4,5,1,2,0.004531294,1024,17285
"ESS11e04_1",11,"4.1","12.01.2026",61644,"LV",1.1182847,1.1784341,0.12640025,0.14895436,7,2,66,2,66,4,7,7,1,0.0018561672,1029,17224
"ESS11e04_1",11,"4.1","12.01.2026",61647,"LV",1.0322275,1.0423483,0.12640025,0.13175307,5,2,66,2,66,0,5,7,2,0.0020109164,1019,17248
"ESS11e04_1",11,"4.1","12.01.2026",61649,"LV",1.9511058,2.565597,0.12640025,0.3242921,8,2,66,2,66,0,7,7,2,0.0010638701,1020,17256
"ESS11e04_1",11,"4.1","12.01.2026",61667,"LV",0.89034575,0.89907557,0.12640025,0.11364337,5,2,66,2,66,5,7,7,2,0.0023313677,1023,17321
"ESS11e04_1",11,"4.1","12.01.2026",61696,"LV",0.44517288,0.47600114,0.12640025,0.060166657,4,2,66,2,66,0,5,5,2,0.0046627354,1023,17325
"ESS11e04_1",11,"4.1","12.01.2026",61715,"LV",0.47486806,0.349154,0.12640025,0.04413315,4,1,4,6,66,5,5,7,2,0.0043711583,1028,17359
"ESS11e04_1",11,"4.1","12.01.2026",61745,"LV",1.0221455,1.1060185,0.12640025,0.13980101,8,2,66,2,66,4,6,3,1,0.0020307514,1022,17317
"ESS11e04_1",11,"4.1","12.01.2026",61752,"LV",0.50652593,0.33809856,0.12640025,0.042735737,7,1,2,6,66,3,5,1,2,0.004097961,1030,17375
"ESS11e04_1",11,"4.1","12.01.2026",61769,"LV",0.9755529,0.71729004,0.12640025,0.09066563,5,2,66,2,66,2,7,7,2,0.0021277403,1020,17261
"ESS11e04_1",11,"4.1","12.01.2026",61773,"LV",1.6751873,1.1181625,0.12640025,0.14133601,7,2,66,2,66,2,7,7,2,0.0012390993,1026,17342
"ESS11e04_1",11,"4.1","12.01.2026",61819,"LV",0.4580862,0.48980868,0.12640025,0.061911933,8,2,66,2,66,0,7,7,2,0.004531294,1024,17286
"ESS11e04_1",11,"4.1","12.01.2026",61824,"LV",1.677427,1.2770153,0.12640025,0.16141504,9,2,66,2,66,2,7,3,2,0.0012374448,1029,17200
"ESS11e04_1",11,"4.1","12.01.2026",61847,"LV",2.0504954,1.5610303,0.12640025,0.1973146,5,2,66,1,2,0,7,1,2,0.0010123034,1025,17302
"ESS11e04_1",11,"4.1","12.01.2026",61861,"LV",0.53824776,0.35927242,0.12640025,0.04541212,5,1,1,6,66,7,3,1,2,0.003856446,1027,17340
"ESS11e04_1",11,"4.1","12.01.2026",61945,"LV",0.55914235,0.41111785,0.12640025,0.051965397,4,1,1,6,66,4,5,5,2,0.0037123344,1029,17218
"ESS11e04_1",11,"4.1","12.01.2026",61957,"LV",1.5195777,2.3224242,0.12640025,0.29355496,7,2,66,2,66,5,6,5,2,0.001365987,1030,17374
"ESS11e04_1",11,"4.1","12.01.2026",61979,"LV",0.51262385,0.39025757,0.12640025,0.04932865,2,1,2,6,66,5,5,1,2,0.0040492136,1025,17296
"ESS11e04_1",11,"4.1","12.01.2026",62067,"LV",0.55914235,0.73524153,0.12640025,0.092934705,8,1,7,6,66,5,7,3,2,0.0037123344,1029,17232
"ESS11e04_1",11,"4.1","12.01.2026",62137,"LV",1.6784765,1.6949335,0.12640025,0.21424,8,1,3,6,66,5,5,3,2,0.0012366711,1017,17411
"ESS11e04_1",11,"4.1","12.01.2026",62142,"LV",1.1182847,1.7203649,0.12640025,0.21745454,7,2,66,2,66,0,7,7,1,0.0018561672,1029,17227
"ESS11e04_1",11,"4.1","12.01.2026",62159,"LV",0.55914235,0.6802063,0.12640025,0.08597824,8,2,66,2,66,2,6,6,1,0.0037123344,1029,17191
"ESS11e04_1",11,"4.1","12.01.2026",62178,"LV",1.0322275,0.7589608,0.12640025,0.09593283,8,2,66,2,66,0,7,7,2,0.0020109164,1019,17260
"ESS11e04_1",11,"4.1","12.01.2026",62256,"LV",0.55914235,0.41111785,0.12640025,0.051965397,8,1,3,6,66,5,7,7,2,0.0037123344,1029,17199
"ESS11e04_1",11,"4.1","12.01.2026",62466,"LV",1.1167915,1.1234367,0.12640025,0.14200267,7,1,1,6,66,6,5,4,1,0.001858649,1026,17338
"ESS11e04_1",11,"4.1","12.01.2026",62487,"LV",1.5332183,1.5482513,0.12640025,0.19569933,10,2,66,2,66,6,5,7,2,0.0013538342,1022,17320
"ESS11e04_1",11,"4.1","12.01.2026",62498,"LV",1.4633293,1.4776771,0.12640025,0.18677874,8,2,66,2,66,0,6,3,2,0.0014184936,1020,17257
"ESS11e04_1",11,"4.1","12.01.2026",62506,"LV",0.53824776,0.5824143,0.12640025,0.07361731,8,1,1,6,66,7,4,3,1,0.003856446,1027,17340
"ESS11e04_1",11,"4.1","12.01.2026",62509,"LV",1.5378716,1.664063,0.12640025,0.21033797,5,1,2,6,66,5,6,1,1,0.0013497378,1025,17302
"ESS11e04_1",11,"4.1","12.01.2026",62590,"LV",1.0221455,1.0929294,0.12640025,0.13814653,9,2,66,2,66,0,6,6,2,0.0020307514,1022,17320
"ESS11e04_1",11,"4.1","12.01.2026",62599,"LV",0.55914235,0.37321922,0.12640025,0.047174998,2,1,77,6,66,7,77,1,2,0.0037123344,1029,17225
"ESS11e04_1",11,"4.1","12.01.2026",62629,"LV",0.9161724,0.953162,0.12640025,0.120479904,7,2,66,2,66,0,7,7,1,0.002265647,1024,17285
"ESS11e04_1",11,"4.1","12.01.2026",62648,"LV",0.89034575,0.963404,0.12640025,0.121774495,5,2,66,1,3,0,6,7,1,0.0023313677,1023,17327
"ESS11e04_1",11,"4.1","12.01.2026",62678,"LV",0.53824776,0.35927242,0.12640025,0.04541212,5,2,66,1,1,0,6,1,2,0.003856446,1027,17340
"ESS11e04_1",11,"4.1","12.01.2026",62680,"LV",1.1182847,1.3604126,0.12640025,0.17195648,8,1,2,6,66,3,5,5,1,0.0018561672,1029,17184
"ESS11e04_1",11,"4.1","12.01.2026",62703,"LV",0.89034575,0.81245965,0.12640025,0.10269509,6,1,1,6,66,6,5,6,2,0.0023313677,1023,17325
"ESS11e04_1",11,"4.1","12.01.2026",62742,"LV",1.0764955,0.9823253,0.12640025,0.12416615,9,1,1,6,66,3,5,3,2,0.001928223,1027,17352
"ESS11e04_1",11,"4.1","12.01.2026",62793,"LV",0.9497361,1.0276676,0.12640025,0.12989743,8,1,1,6,66,8,5,7,1,0.0021855792,1028,17368
"ESS11e04_1",11,"4.1","12.01.2026",62804,"LV",0.55914235,0.42567176,0.12640025,0.053805012,9,2,66,1,1,2,7,7,2,0.0037123344,1029,17173
"ESS11e04_1",11,"4.1","12.01.2026",62807,"LV",0.49308315,0.36254683,0.12640025,0.045826007,5,1,3,6,66,5,5,1,2,0.0042096823,1021,17306
"ESS11e04_1",11,"4.1","12.01.2026",62840,"LV",0.53824776,0.5824143,0.12640025,0.07361731,7,1,3,6,66,8,4,2,1,0.003856446,1027,17357
"ESS11e04_1",11,"4.1","12.01.2026",62864,"LV",1.1182847,0.8222357,0.12640025,0.10393079,5,1,3,6,66,5,5,5,2,0.0018561672,1029,17169
"ESS11e04_1",11,"4.1","12.01.2026",62921,"LV",0.55914235,0.56246954,0.12640025,0.071096286,9,2,66,2,66,2,6,7,1,0.0037123344,1029,17198
"ESS11e04_1",11,"4.1","12.01.2026",62931,"LV",1.1182847,1.2100466,0.12640025,0.15295018,6,2,66,1,1,2,5,5,1,0.0018561672,1029,17211
"ESS11e04_1",11,"4.1","12.01.2026",62993,"LV",0.55914235,0.37321922,0.12640025,0.047174998,7,1,3,6,66,5,4,1,2,0.0037123344,1029,17232
"ESS11e04_1",11,"4.1","12.01.2026",63020,"LV",1.1182847,0.8513435,0.12640025,0.107610025,5,1,3,6,66,8,3,1,2,0.0018561672,1029,17233
"ESS11e04_1",11,"4.1","12.01.2026",63048,"LV",2.2365694,3.2264483,0.12640025,0.40782383,5,2,66,2,66,0,4,5,1,0.0009280836,1029,17209
"ESS11e04_1",11,"4.1","12.01.2026",63058,"LV",0.55914235,0.41111785,0.12640025,0.051965397,9,1,1,6,66,7,5,3,2,0.0037123344,1029,17209
"ESS11e04_1",11,"4.1","12.01.2026",63107,"LV",1.2588574,0.925594,0.12640025,0.1169953,8,2,66,2,66,5,5,1,2,0.0016488947,1017,17409
"ESS11e04_1",11,"4.1","12.01.2026",63133,"LV",0.55914235,0.58921707,0.12640025,0.07447718,4,2,66,2,66,3,5,7,1,0.0037123344,1029,17223
"ESS11e04_1",11,"4.1","12.01.2026",63170,"LV",1.203345,1.2680696,0.12640025,0.16028431,8,2,66,2,66,0,6,7,1,0.0017249611,1016,17280
"ESS11e04_1",11,"4.1","12.01.2026",63171,"LV",1.1182847,1.1784341,0.12640025,0.14895436,8,1,4,6,66,0,5,77,1,0.0018561672,1029,17201
"ESS11e04_1",11,"4.1","12.01.2026",63177,"LV",0.55914235,0.56246954,0.12640025,0.071096286,1,2,66,2,66,0,7,7,1,0.0037123344,1029,17181
"ESS11e04_1",11,"4.1","12.01.2026",63200,"LV",3.561383,3.5963023,0.12640025,0.45457348,9,2,66,2,66,0,7,7,2,0.0005828419,1023,17330
"ESS11e04_1",11,"4.1","12.01.2026",63244,"LV",0.4196191,0.30853128,0.12640025,0.03899843,8,1,2,6,66,5,4,1,2,0.0049466845,1017,17420
